-0.3805, 0.5781, -0.7219, 23.3978
26, 13.4312, -8.6300, 18.0000
444.2129, 885.2885, -467.6139, 10090.7744
243.9236, -321.6396, -869.9269, 9606.7539
-0.4126, 0.5440, -0.7306, 23.3877
27, 14.0320, -7.6357, 18.0000
384.4410, 910.0129, -473.0805, 10069.5859
273.2451, -311.8133, -864.7734, 9350.8271
-0.4439, 0.5065, -0.7392, 23.4016
28, 14.5598, -6.5658, 18.0000
320.5441, 931.4399, -478.9517, 10069.7070
304.0548, -298.9816, -859.0018, 9072.0186
-0.4729, 0.4651, -0.7484, 23.4100
29, 15.0121, -5.4344, 18.0000
252.3676, 949.0929, -485.0329, 10099.7822
335.8761, -282.3514, -852.7534, 8772.9551
-0.4994, 0.4198, -0.7579, 23.4200
30, 15.4130, -4.2529, 18.0000
178.4431, 962.7817, -490.8491, 10179.5791
367.8581, -260.4421, -846.5069, 8459.6670
-0.5237, 0.3708, -0.7670, 23.4544
31, 15.6764, -3.0082, 18.0000
101.8033, 970.5356, -497.4137, 10277.0664
400.6457, -234.6930, -839.1221, 8117.5000
-0.5429, 0.3181, -0.7772, 23.4580
32, 15.8836, -1.7294, 18.0000
19.0946, 972.5938, -503.4086, 10440.0781
431.8683, -202.2506, -832.0504, 7767.5171
-0.5592, 0.2619, -0.7866, 23.4935
33, 15.9723, -0.4115, 18.0000
-67.4988, 967.2354, -509.5322, 10647.6855
461.6063, -163.9143, -824.4849, 7400.3652
-0.5702, 0.2025, -0.7961, 23.5217
34, 15.9375, 0.9282, 18.0000
-157.3576, 953.4488, -515.6525, 10904.6865
488.5895, -119.3309, -816.5562, 7021.8643
-0.5754, 0.1405, -0.8057, 23.5428
35, 15.8204, 2.2848, 18.0000
-251.9389, 929.9365, -521.0266, 11239.5547
510.1496, -67.4516, -809.2721, 6650.2637
-0.5757, 0.0761, -0.8141, 23.5879
36, 15.5507, 3.6401, 18.0000
-347.5665, 895.4020, -526.4755, 11622.0742
526.4340, -9.6389, -801.5597, 6276.7305
-0.5685, 0.0104, -0.8226, 23.6098
37, 15.1653, 4.9830, 18.0000
-444.2585, 848.5574, -531.3268, 12072.8154
534.5483, 53.9648, -794.3987, 5923.7041
-0.5546, -0.0560, -0.8302, 23.6340
38, 14.6841, 6.3137, 18.0000
-541.0883, 787.7750, -535.1241, 12603.8750
531.9142, 122.1411, -788.5889, 5612.7500
-0.5346, -0.1228, -0.8361, 23.6758
39, 14.0506, 7.5981, 18.0000
-633.5142, 712.9288, -538.6246, 13179.5967
519.0144, 192.7608, -783.0652, 5338.1162
-0.5063, -0.1880, -0.8416, 23.6915
40, 13.2976, 8.8300, 18.0000
-719.6432, 623.5863, -541.2739, 13806.1367
493.8235, 263.3914, -778.7727, 5125.5020
-0.4708, -0.2511, -0.8457, 23.7013
41, 12.4489, 10.0148, 18.0000
-796.9844, 519.7319, -542.6031, 14483.4297
455.2809, 330.7016, -776.5818, 4998.8384
-0.4290, -0.3116, -0.8478, 23.7229
42, 11.4796, 11.1221, 18.0000
-861.4608, 403.3777, -543.0426, 15177.6064
405.1553, 391.9526, -775.8517, 4954.9629
-0.3803, -0.3679, -0.8485, 23.7315
43, 10.3881, 12.1221, 18.0000
-909.9858, 277.4894, -542.8159, 15859.9590
345.4722, 444.7941, -776.2285, 4991.4780
-0.3250, -0.4184, -0.8481, 23.7141
44, 9.2162, 13.0396, 18.0000
-941.2448, 144.5137, -541.2001, 16531.9355
277.6491, 485.7562, -778.8937, 5127.1309
-0.2649, -0.4634, -0.8456, 23.7053
45, 7.9672, 13.8685, 18.0000
-953.9240, 8.2571, -538.2237, 17173.6016
205.0978, 513.2864, -783.7064, 5354.1533
-0.2008, -0.5024, -0.8410, 23.7053
46, 6.6165, 14.5347, 18.0000
-947.3281, -126.7599, -535.0001, 17740.4570
131.4115, 529.4133, -788.7815, 5633.6973
-0.1322, -0.5327, -0.8359, 23.6638
47, 5.2128, 15.0873, 18.0000
-922.9543, -257.4901, -530.6391, 18247.5000
59.1388, 532.4631, -795.4302, 5976.0435
-0.0617, -0.5556, -0.8291, 23.6292
48, 3.7643, 15.5260, 18.0000
-882.4717, -380.9812, -525.1867, 18690.3477
-9.0005, 523.6101, -803.4148, 6365.7578
0.0098, -0.5714, -0.8206, 23.6057
49, 2.2743, 15.8224, 18.0000
-827.8029, -494.9644, -519.1111, 19058.1855
-71.3844, 505.4111, -811.9037, 6779.7734
0.0818, -0.5791, -0.8111, 23.5774
50, 0.7594, 15.9489, 18.0000
-761.1677, -597.7556, -512.8704, 19343.2305
-127.3018, 480.3939, -820.2072, 7198.6577
0.1532, -0.5782, -0.8014, 23.5302
51, -0.7594, 15.9489, 18.0000
-685.4049, -688.4415, -505.9563, 19566.6152
-175.4392, 449.2137, -828.9460, 7623.3506
0.2228, -0.5704, -0.7906, 23.4969
52, -2.2742, 15.8224, 18.0000
-602.7208, -766.7822, -498.4937, 19734.5312
-215.6557, 413.7471, -837.8719, 8044.7510
0.2899, -0.5561, -0.7789, 23.4789
53, -3.7642, 15.5260, 18.0000
-514.6843, -832.7776, -491.2285, 19834.4609
-249.2565, 376.4655, -846.0902, 8446.3467
0.3539, -0.5345, -0.7675, 23.4460
54, -5.2128, 15.0873, 18.0000
-423.4597, -886.6728, -483.9594, 19881.3633
-276.2068, 338.1227, -853.8772, 8828.6328
0.4140, -0.5068, -0.7562, 23.4150
55, -6.6165, 14.5347, 18.0000
-330.7975, -929.1378, -476.4447, 19892.0547
-296.5297, 299.3604, -861.4971, 9193.8291
0.4699, -0.4744, -0.7444, 23.4037
56, -7.9672, 13.8685, 18.0000
-237.8189, -960.9208, -468.8254, 19870.6543
-311.0283, 261.0884, -868.8026, 9539.5283
0.5214, -0.4377, -0.7325, 23.4094
57, -9.2162, 13.0396, 18.0000
-144.9857, -982.4478, -462.0598, 19791.6133
-322.1289, 224.5262, -874.9540, 9852.6250
0.5676, -0.3957, -0.7220, 23.3861
58, -10.3881, 12.1221, 18.0000
-54.0020, -994.7633, -455.2511, 19692.1680
-328.6198, 189.3419, -880.8418, 10146.1992
0.6090, -0.3509, -0.7113, 23.3839
59, -11.4796, 11.1221, 18.0000
34.5701, -998.7114, -448.4461, 19576.6699
-331.1456, 155.8722, -886.4366, 10420.8076
0.6455, -0.3039, -0.7007, 23.4023
60, -12.4489, 10.0148, 18.0000
120.6139, -994.7570, -442.3057, 19425.2812
-331.5251, 124.4699, -891.2474, 10668.8047
0.6766, -0.2540, -0.6911, 23.4074
61, -13.2975, 8.8301, 18.0000
203.3176, -983.7352, -436.6354, 19249.5117
-329.7952, 95.0993, -895.4969, 10893.7461
0.7025, -0.2026, -0.6822, 23.4107
62, -14.0506, 7.5981, 18.0000
282.2375, -966.5825, -431.0263, 19068.2441
-325.5703, 67.6929, -899.5250, 11102.6670
0.7237, -0.1505, -0.6735, 23.4348
63, -14.6841, 6.3137, 18.0000
357.3655, -943.7658, -425.8163, 18870.9609
-319.8821, 42.2205, -903.1148, 11292.3184
0.7401, -0.0977, -0.6653, 23.4609
64, -15.1653, 4.9830, 18.0000
428.4045, -915.7624, -421.3934, 18645.2148
-313.7690, 18.5462, -906.0511, 11458.1162
0.7513, -0.0444, -0.6584, 23.4671
65, -15.5507, 3.6402, 18.0000
495.1138, -883.5602, -417.0219, 18422.0859
-306.0954, -3.3267, -908.8553, 11611.5020
0.7585, 0.0082, -0.6516, 23.4943
66, -15.8203, 2.2848, 18.0000
557.5969, -847.4985, -412.9838, 18191.4434
-297.6375, -23.5803, -911.3613, 11749.6514
0.7616, 0.0603, -0.6453, 23.5254
67, -15.9375, 0.9282, 18.0000
615.6359, -807.9805, -409.7356, 17936.8887
-289.4187, -42.5222, -913.3193, 11866.5986
0.7600, 0.1117, -0.6402, 23.5333
68, -15.9723, -0.4115, 18.0000
669.3008, -765.8531, -406.4838, 17691.8691
-280.1604, -59.9145, -915.2289, 11974.6621
0.7553, 0.1615, -0.6351, 23.5631
69, -15.8836, -1.7294, 18.0000
718.6607, -721.2706, -403.7562, 17435.1758
-270.9430, -76.1926, -916.7923, 12066.9502
0.7469, 0.2100, -0.6309, 23.5826
70, -15.6764, -3.0082, 18.0000
763.5811, -674.8435, -401.5640, 17168.3516
-261.8937, -91.4756, -918.0236, 12143.6895
0.7351, 0.2568, -0.6274, 23.5903
71, -15.4130, -4.2529, 18.0000
804.4697, -627.0269, -399.2359, 16918.8750
-251.9725, -105.3922, -919.3073, 12215.6445
0.7210, 0.3016, -0.6238, 23.6247
72, -15.0121, -5.4344, 18.0000
841.0281, -578.0471, -397.8149, 16644.9160
-242.9819, -118.9066, -920.0786, 12267.5664
0.7036, 0.3443, -0.6216, 23.6224
73, -14.5598, -6.5658, 18.0000
873.6996, -528.4573, -396.3651, 16385.6934
-233.4690, -131.3002, -920.8561, 12314.0674
0.6843, 0.3849, -0.6193, 23.6385
74, -14.0320, -7.6357, 18.0000
902.5676, -478.4114, -395.2439, 16126.2021
-224.0484, -143.0170, -921.4510, 12350.2354
0.6630, 0.4232, -0.6176, 23.6503
75, -13.4312, -8.6300, 18.0000
927.6257, -428.4379, -394.5569, 15863.7363
-214.9399, -154.2261, -921.8127, 12374.7607
0.6397, 0.4590, -0.6165, 23.6504
76, -12.8016, -9.5726, 18.0000
949.4051, -378.5352, -393.7823, 15618.4189
-205.4004, -164.4632, -922.2180, 12396.1309
0.6154, 0.4927, -0.6153, 23.6692
77, -12.0963, -10.4176, 18.0000
967.5852, -329.3776, -393.7166, 15359.7988
-196.6176, -174.6877, -922.2523, 12402.3740
0.5894, 0.5236, -0.6152, 23.6575
78, -11.3922, -11.2220, 18.0000
982.9724, -280.6868, -393.3240, 15128.1416
-187.1843, -183.7374, -922.4566, 12409.8789
0.5630, 0.5526, -0.6146, 23.6770
79, -10.6247, -11.9150, 18.0000
995.0978, -233.3767, -393.7503, 14879.4395
-178.6690, -193.0908, -922.2347, 12401.2441
0.5354, 0.5786, -0.6152, 23.6573
80, -9.8726, -12.5733, 18.0000
1004.8524, -186.8604, -393.7999, 14659.4316
-169.5511, -201.2631, -922.2089, 12395.3047
0.5079, 0.6029, -0.6153, 23.6698
81, -9.0861, -13.1265, 18.0000
1011.8669, -142.1658, -394.5094, 14428.9600
-161.1695, -209.6743, -921.8376, 12376.3789
0.4799, 0.6243, -0.6164, 23.6506
82, -8.3170, -13.6402, 18.0000
1016.8478, -98.6500, -394.9838, 14221.2559
-152.4653, -217.1478, -921.5881, 12358.5840
0.4521, 0.6440, -0.6172, 23.6531
83, -7.5478, -14.0754, 18.0000
1019.7242, -57.0968, -395.7599, 14016.6484
-144.1378, -224.4528, -921.1779, 12334.0264
0.4247, 0.6613, -0.6184, 23.6436
84, -6.7897, -14.4493, 18.0000
1020.8254, -17.3154, -396.6602, 13820.7607
-135.9795, -231.4025, -920.6986, 12305.7080
0.3976, 0.6766, -0.6198, 23.6320
85, -6.0660, -14.7977, 18.0000
1020.5297, 20.8737, -397.2492, 13649.8711
-127.6470, -237.3285, -920.3831, 12280.6689
0.3714, 0.6905, -0.6207, 23.6434
86, -5.3455, -15.0422, 18.0000
1018.6821, 56.2860, -398.5501, 13465.9648
-120.1676, -243.8665, -919.6807, 12243.5967
0.3458, 0.7019, -0.6227, 23.6153
87, -4.6668, -15.2726, 18.0000
1015.8818, 90.0672, -399.4939, 13307.3975
-112.5531, -249.3768, -919.1662, 12211.1016
0.3214, 0.7121, -0.6242, 23.6111
88, -4.0271, -15.4737, 18.0000
1012.2532, 121.7688, -400.2991, 13166.0801
-105.1225, -254.2021, -918.7241, 12180.2334
0.2982, 0.7210, -0.6255, 23.6162
89, -3.4143, -15.5957, 18.0000
1007.8508, 150.5568, -401.6130, 13018.1328
-98.4444, -259.4511, -917.9965, 12141.5107
0.2762, 0.7280, -0.6275, 23.5914
90, -2.8483, -15.7083, 18.0000
1003.0604, 177.4071, -402.6413, 12891.2998
-91.9020, -263.8478, -917.4213, 12107.2344
0.2557, 0.7340, -0.6291, 23.5832
91, -2.3304, -15.8113, 18.0000
998.0524, 202.1515, -403.4225, 12783.7754
-85.6295, -267.4634, -916.9811, 12077.1709
0.2367, 0.7393, -0.6303, 23.5879
92, -1.8579, -15.8749, 18.0000
992.9669, 224.1576, -404.3434, 12681.5381
-79.9846, -270.9788, -916.4586, 12045.8789
0.2194, 0.7434, -0.6318, 23.5818
93, -1.4326, -15.9036, 18.0000
987.9825, 243.4554, -405.3931, 12584.2793
-74.9747, -274.4194, -915.8582, 12013.7920
0.2039, 0.7464, -0.6334, 23.5650
94, -1.0600, -15.9286, 18.0000
983.2872, 260.4702, -406.2326, 12503.3848
-70.4229, -277.2253, -915.3744, 11986.2676
0.1903, 0.7489, -0.6347, 23.5566
95, -0.7412, -15.9501, 18.0000
979.0242, 275.0919, -406.8900, 12437.4609
-66.4165, -279.4637, -914.9931, 11963.1709
0.1785, 0.7510, -0.6358, 23.5541
96, -0.4777, -15.9678, 18.0000
975.3253, 287.2227, -407.3907, 12385.2705
-63.0298, -281.1978, -914.7013, 11944.3916
0.1687, 0.7526, -0.6365, 23.5553
97, -0.2705, -15.9818, 18.0000
972.3064, 296.7797, -407.7567, 12345.7480
-60.3233, -282.4844, -914.4874, 11929.8477
0.1610, 0.7538, -0.6371, 23.5583
98, -0.1211, -15.9919, 18.0000
970.0667, 303.6865, -408.0057, 12318.0527
-58.3472, -283.3705, -914.3414, 11919.4648
0.1554, 0.7546, -0.6375, 23.5616
99, -0.0305, -15.9979, 18.0000
968.6843, 307.8761, -408.1504, 12301.6094
-57.1406, -283.8899, -914.2565, 11913.2207
0.1520, 0.7551, -0.6377, 23.5641
100, 0.0000, -16.0000, 18.0000
968.2150, 309.2858, -408.1979, 12296.1348
-56.7333, -284.0616, -914.2286, 11911.1279
0.1508, 0.7553, -0.6378, 23.5650
